participant_private_id;participant_device_type;participant_browser;spreadsheet_name;spreadsheet_row;trial_number;rt;response;correct;answer;condition;fricative;minimal_pair;syllable;item;visual_cues;logfreq;intensity;hasCue;cog;vowel;f1;f2;loudness_accuracy;mcgurk_rate;glasses;impairment;age;gender;country;country_text;education;political;mask_after;mask_before;mask_people;mask_perception;mask_spread;mask_freedom;mask_vulnerable
4424242;mobile;Chrome 92.0.4515.115;nm_1;23;12;2604.0999999940395;X;FALSE;F;NM;FF;pair;coda;oaf;TRUE;2.7;27.98698369;1;6466;əʊ;472.57339295927466;1180.0522494371749;1;1;No;No;26;female;Other (please specify);Spain;PhD;prefer not to say;6;1;4;5;7;6;4
4424242;mobile;Chrome 92.0.4515.115;nm_1;47;13;644.8000000119209;S;TRUE;S;NM;SS;pair;onset;sin;FALSE;3.96;43.9163708;0;5970;ɪ;416.70711900247017;1881.87631709883;1;1;No;No;26;female;Other (please specify);Spain;PhD;prefer not to say;6;1;4;5;7;6;4
4424242;mobile;Chrome 92.0.4515.115;nm_1;42;14;1163.7999999821186;S;TRUE;S;NM;SS;pair;coda;lease;FALSE;3.84;39.49037225;0;5490;i:;287.40550444881274;2354.793065190407;1;1;No;No;26;female;Other (please specify);Spain;PhD;prefer not to say;6;1;4;5;7;6;4
4424242;mobile;Chrome 92.0.4515.115;nm_1;53;15;1203.7000000178814;TH;TRUE;TH;NM;TH;pair;coda;oath;TRUE;3.54;28.61263962;1;5905;əʊ;462.9541289738834;1188.000083415647;1;1;No;No;26;female;Other (please specify);Spain;PhD;prefer not to say;6;1;4;5;7;6;4
4424242;mobile;Chrome 92.0.4515.115;nm_1;49;16;829;S;TRUE;S;NM;SS;pair;onset;sought;FALSE;4.13;42.84970627;0;5753;ɔ:;449.13357223033415;1000.69297730879;1;1;No;No;26;female;Other (please specify);Spain;PhD;prefer not to say;6;1;4;5;7;6;4
4424242;mobile;Chrome 92.0.4515.115;nm_1;48;17;415.39999997615814;S;TRUE;S;NM;SS;pair;onset;sore;FALSE;4.06;44.26134749;0;5943;ɔ:;437.5607903939694;1155.5882277347737;1;1;No;No;26;female;Other (please specify);Spain;PhD;prefer not to say;6;1;4;5;7;6;4
4424242;mobile;Chrome 92.0.4515.115;nm_1;58;18;446.09999999403954;TH;TRUE;TH;NM;TH;pair;onset;thin;TRUE;4.48;30.14064943;2;2954;ɪ;424.2859030964207;1971.0932396265157;1;1;No;No;26;female;Other (please specify);Spain;PhD;prefer not to say;6;1;4;5;7;6;4
4424242;mobile;Chrome 92.0.4515.115;nm_1;44;19;2147;X;FALSE;S;NM;SS;pair;coda;plus;FALSE;4.78;36.53544495;0;5201;ʌ;637.2470101127309;1202.1883602585203;1;1;No;No;26;female;Other (please specify);Spain;PhD;prefer not to say;6;1;4;5;7;6;4
4424242;mobile;Chrome 92.0.4515.115;nm_1;38;20;774.4000000059605;SH;TRUE;SH;NM;SH;pair;onset;shore;FALSE;4.12;37.97554534;0;4134;ɔ:;466.6179707694524;1175.1149784517122;1;1;No;No;26;female;Other (please specify);Spain;PhD;prefer not to say;6;1;4;5;7;6;4
4424242;mobile;Chrome 92.0.4515.115;nm_1;46;23;1349.800000011921;S;TRUE;S;NM;SS;pair;onset;sigh;FALSE;3.66;41.37901249;0;5979;aɪ;509.30414504772887;1388.106480031303;1;1;No;No;26;female;Other (please specify);Spain;PhD;prefer not to say;6;1;4;5;7;6;4
4424242;mobile;Chrome 92.0.4515.115;nm_1;57;24;454.2999999821186;TH;TRUE;TH;NM;TH;pair;onset;thigh;TRUE;3.48;32.62028023;2;4097;aɪ;528.706484934861;1449.172226026241;1;1;No;No;26;female;Other (please specify);Spain;PhD;prefer not to say;6;1;4;5;7;6;4
4424242;mobile;Chrome 92.0.4515.115;nm_1;51;26;1123.5999999940395;TH;TRUE;TH;NM;TH;pair;coda;death;TRUE;5.14;25.17853656;2;4331;ɛ;625.846855705086;1657.2325794868837;1;1;No;No;26;female;Other (please specify);Spain;PhD;prefer not to say;6;1;4;5;7;6;4
4424242;mobile;Chrome 92.0.4515.115;nm_1;41;28;1158.2999999821186;S;TRUE;S;NM;SS;pair;coda;ass;FALSE;4.09;39.03014753;0;5034;a;718.4349765510347;1476.9724719998735;1;1;No;No;26;female;Other (please specify);Spain;PhD;prefer not to say;6;1;4;5;7;6;4
4424242;mobile;Chrome 92.0.4515.115;nm_1;56;30;423.800000011921;TH;TRUE;TH;NM;TH;pair;onset;thaw;TRUE;3.27;28.96203439;2;8045;ɔ:;435.1453476697292;808.8805808693594;1;1;No;No;26;female;Other (please specify);Spain;PhD;prefer not to say;6;1;4;5;7;6;4
4424242;mobile;Chrome 92.0.4515.115;nm_1;39;31;462.5;SH;TRUE;SH;NM;SH;pair;onset;short;FALSE;5.13;37.41534288;0;4620;ɔ:;489.9511213017793;1540.7832085298107;1;1;No;No;26;female;Other (please specify);Spain;PhD;prefer not to say;6;1;4;5;7;6;4
4424242;mobile;Chrome 92.0.4515.115;nm_1;26;32;873;F;TRUE;F;NM;FF;pair;onset;fie;TRUE;2.47;30.77713035;1;8472;aɪ;498.69053418185376;1402.6273181156027;1;1;No;No;26;female;Other (please specify);Spain;PhD;prefer not to say;6;1;4;5;7;6;4
4424242;mobile;Chrome 92.0.4515.115;nm_1;52;33;2001.9000000059605;X;FALSE;TH;NM;TH;pair;coda;loath;TRUE;2.69;27.1697819;1;4313;əʊ;449.7029396444894;1115.2451376787778;1;1;No;No;26;female;Other (please specify);Spain;PhD;prefer not to say;6;1;4;5;7;6;4
4424242;mobile;Chrome 92.0.4515.115;nm_1;33;37;853.4000000059605;SH;TRUE;SH;NM;SH;pair;coda;mesh;FALSE;3.27;33.56798697;0;3601;ɛ;558.9508597606649;1699.9650124253706;1;1;No;No;26;female;Other (please specify);Spain;PhD;prefer not to say;6;1;4;5;7;6;4
4424242;mobile;Chrome 92.0.4515.115;nm_1;50;38;483;S;TRUE;S;NM;SS;pair;onset;soul;FALSE;4.53;40.65935899;0;5973;əʊ;488.7883811553887;837.4153882714268;1;1;No;No;26;female;Other (please specify);Spain;PhD;prefer not to say;6;1;4;5;7;6;4
4424242;mobile;Chrome 92.0.4515.115;nm_1;43;39;1241.300000011921;S;TRUE;S;NM;SS;pair;coda;mess;FALSE;4.79;36.17035307;0;5457;ɛ;628.444388543489;1653.820775737603;1;1;No;No;26;female;Other (please specify);Spain;PhD;prefer not to say;6;1;4;5;7;6;4
4424242;mobile;Chrome 92.0.4515.115;nm_1;36;40;396.199999988079;SH;TRUE;SH;NM;SH;pair;onset;shin;FALSE;3.3;38.63219732;0;3542;ɪ;428.0573131118717;2012.7319368425408;1;1;No;No;26;female;Other (please specify);Spain;PhD;prefer not to say;6;1;4;5;7;6;4
4424242;mobile;Chrome 92.0.4515.115;nm_1;35;42;1233.5999999940395;X;FALSE;SH;NM;SH;pair;coda;push;FALSE;4.92;34.83622897;0;3617;ʊ;444.06320867077545;1052.8060205473794;1;1;No;No;26;female;Other (please specify);Spain;PhD;prefer not to say;6;1;4;5;7;6;4
4424242;mobile;Chrome 92.0.4515.115;nm_1;59;43;752.5999999940395;TH;TRUE;TH;NM;TH;pair;onset;thole;TRUE;1.54;30.4873532;2;8529;əʊ;487.9462078116454;945.9301497091374;1;1;No;No;26;female;Other (please specify);Spain;PhD;prefer not to say;6;1;4;5;7;6;4
4424242;mobile;Chrome 92.0.4515.115;nm_1;22;44;798.9000000059605;X;FALSE;F;NM;FF;pair;coda;loaf;TRUE;3.77;29.03169428;1;6083;əʊ;450.0518968001741;1137.85837798808;1;1;No;No;26;female;Other (please specify);Spain;PhD;prefer not to say;6;1;4;5;7;6;4
4424242;mobile;Chrome 92.0.4515.115;nm_1;40;46;860.1000000238419;SH;TRUE;SH;NM;SH;pair;onset;shy;FALSE;4.27;39.50228141;0;3622;ʌɪ;633.998539992286;1682.0075151606634;1;1;No;No;26;female;Other (please specify);Spain;PhD;prefer not to say;6;1;4;5;7;6;4
4424242;mobile;Chrome 92.0.4515.115;nm_1;24;47;834.2000000178814;S;FALSE;F;NM;FF;pair;coda;reef;TRUE;3.79;29.65935414;1;6900;i:;350.4359996049278;1973.3230597501824;1;1;No;No;26;female;Other (please specify);Spain;PhD;prefer not to say;6;1;4;5;7;6;4
4424242;mobile;Chrome 92.0.4515.115;nm_1;27;48;501.800000011921;F;TRUE;F;NM;FF;pair;onset;fin;TRUE;3.59;31.84145761;1;5117;ɪ;441.4452841620668;1945.6091687046203;1;1;No;No;26;female;Other (please specify);Spain;PhD;prefer not to say;6;1;4;5;7;6;4
4424242;mobile;Chrome 92.0.4515.115;nm_1;60;49;540.4000000059605;TH;TRUE;TH;NM;TH;pair;onset;thought;TRUE;5.84;30.03527609;2;7602;ɔ:;454.5535158131208;1126.436300020404;1;1;No;No;26;female;Other (please specify);Spain;PhD;prefer not to say;6;1;4;5;7;6;4
4424242;mobile;Chrome 92.0.4515.115;nm_1;28;50;648.5;F;TRUE;F;NM;FF;pair;onset;foal;TRUE;3.15;28.57906601;1;9802;əʊ;452.4908077590797;806.181080281329;1;1;No;No;26;female;Other (please specify);Spain;PhD;prefer not to say;6;1;4;5;7;6;4
4424242;mobile;Chrome 92.0.4515.115;nm_1;21;51;1042.4000000059605;TH;FALSE;F;NM;FF;pair;coda;deaf;TRUE;3.9;27.47261099;1;6129;e;609.7158180834749;1637.553975745216;1;1;No;No;26;female;Other (please specify);Spain;PhD;prefer not to say;6;1;4;5;7;6;4
4424242;mobile;Chrome 92.0.4515.115;nm_1;30;54;902.1999999880792;X;FALSE;F;NM;FF;pair;onset;four;TRUE;5.67;34.37218612;1;9416;ɔ:;452.2742670429064;908.1617544348076;1;1;No;No;26;female;Other (please specify);Spain;PhD;prefer not to say;6;1;4;5;7;6;4
4424242;mobile;Chrome 92.0.4515.115;nm_1;31;55;757.5;SH;TRUE;SH;NM;SH;pair;coda;ash;FALSE;4.19;35.42637673;0;3533;a;614.3227347989738;1500.7920108495807;1;1;No;No;26;female;Other (please specify);Spain;PhD;prefer not to say;6;1;4;5;7;6;4
4424242;mobile;Chrome 92.0.4515.115;nm_1;25;57;4414;F;TRUE;F;NM;FF;pair;coda;roof;TRUE;4.72;32.55925052;1;5188;u:;441.0453789240863;1379.6535606635946;1;1;No;No;26;female;Other (please specify);Spain;PhD;prefer not to say;6;1;4;5;7;6;4
4424242;mobile;Chrome 92.0.4515.115;nm_1;29;59;1768;TH;FALSE;F;NM;FF;pair;onset;fought;TRUE;4.47;34.6954365;1;8605;ɔ:;448.2673753038556;861.6077780914028;1;1;No;No;26;female;Other (please specify);Spain;PhD;prefer not to say;6;1;4;5;7;6;4
4425379;computer;Chrome 92.0.4515.131;nm_1;59;1;1402.5999999940395;TH;TRUE;TH;NM;TH;pair;onset;thole;TRUE;1.54;30.4873532;2;8529;əʊ;487.9462078116454;945.9301497091374;0.2;1;No;No;55;female;Other (please specify);Armenia;MA/MSc;prefer not to say;7;1;7;4;5;2;6
4425379;computer;Chrome 92.0.4515.131;nm_1;50;3;955.9000000059604;S;TRUE;S;NM;SS;pair;onset;soul;FALSE;4.53;40.65935899;0;5973;əʊ;488.7883811553887;837.4153882714268;0.2;1;No;No;55;female;Other (please specify);Armenia;MA/MSc;prefer not to say;7;1;7;4;5;2;6
4425379;computer;Chrome 92.0.4515.131;nm_1;25;4;1176.9000000059605;F;TRUE;F;NM;FF;pair;coda;roof;TRUE;4.72;32.55925052;1;5188;u:;441.0453789240863;1379.6535606635946;0.2;1;No;No;55;female;Other (please specify);Armenia;MA/MSc;prefer not to say;7;1;7;4;5;2;6
4425379;computer;Chrome 92.0.4515.131;nm_1;29;7;2054.2000000178814;F;TRUE;F;NM;FF;pair;onset;fought;TRUE;4.47;34.6954365;1;8605;ɔ:;448.2673753038556;861.6077780914028;0.2;1;No;No;55;female;Other (please specify);Armenia;MA/MSc;prefer not to say;7;1;7;4;5;2;6
4425379;computer;Chrome 92.0.4515.131;nm_1;52;8;1083;TH;TRUE;TH;NM;TH;pair;coda;loath;TRUE;2.69;27.1697819;1;4313;əʊ;449.7029396444894;1115.2451376787778;0.2;1;No;No;55;female;Other (please specify);Armenia;MA/MSc;prefer not to say;7;1;7;4;5;2;6
4425379;computer;Chrome 92.0.4515.131;nm_1;51;9;705;TH;TRUE;TH;NM;TH;pair;coda;death;TRUE;5.14;25.17853656;2;4331;ɛ;625.846855705086;1657.2325794868837;0.2;1;No;No;55;female;Other (please specify);Armenia;MA/MSc;prefer not to say;7;1;7;4;5;2;6
4425379;computer;Chrome 92.0.4515.131;nm_1;27;10;813.8000000119209;TH;FALSE;F;NM;FF;pair;onset;fin;TRUE;3.59;31.84145761;1;5117;ɪ;441.4452841620668;1945.6091687046203;0.2;1;No;No;55;female;Other (please specify);Armenia;MA/MSc;prefer not to say;7;1;7;4;5;2;6
4425379;computer;Chrome 92.0.4515.131;nm_1;36;11;911.9000000059604;SH;TRUE;SH;NM;SH;pair;onset;shin;FALSE;3.3;38.63219732;0;3542;ɪ;428.0573131118717;2012.7319368425408;0.2;1;No;No;55;female;Other (please specify);Armenia;MA/MSc;prefer not to say;7;1;7;4;5;2;6
4425379;computer;Chrome 92.0.4515.131;nm_1;35;13;1397.300000011921;SH;TRUE;SH;NM;SH;pair;coda;push;FALSE;4.92;34.83622897;0;3617;ʊ;444.06320867077545;1052.8060205473794;0.2;1;No;No;55;female;Other (please specify);Armenia;MA/MSc;prefer not to say;7;1;7;4;5;2;6
4425379;computer;Chrome 92.0.4515.131;nm_1;21;14;1027.2000000178814;TH;FALSE;F;NM;FF;pair;coda;deaf;TRUE;3.9;27.47261099;1;6129;e;609.7158180834749;1637.553975745216;0.2;1;No;No;55;female;Other (please specify);Armenia;MA/MSc;prefer not to say;7;1;7;4;5;2;6
4425379;computer;Chrome 92.0.4515.131;nm_1;32;16;855.5;SH;TRUE;SH;NM;SH;pair;coda;leash;FALSE;3.12;34.41750304;0;3351;i:;297.340730292577;2363.507119747921;0.2;1;No;No;55;female;Other (please specify);Armenia;MA/MSc;prefer not to say;7;1;7;4;5;2;6
4425379;computer;Chrome 92.0.4515.131;nm_1;57;17;879.5;TH;TRUE;TH;NM;TH;pair;onset;thigh;TRUE;3.48;32.62028023;2;4097;aɪ;528.706484934861;1449.172226026241;0.2;1;No;No;55;female;Other (please specify);Armenia;MA/MSc;prefer not to say;7;1;7;4;5;2;6
4425379;computer;Chrome 92.0.4515.131;nm_1;39;20;1352.800000011921;SH;TRUE;SH;NM;SH;pair;onset;short;FALSE;5.13;37.41534288;0;4620;ɔ:;489.9511213017793;1540.7832085298107;0.2;1;No;No;55;female;Other (please specify);Armenia;MA/MSc;prefer not to say;7;1;7;4;5;2;6
4425379;computer;Chrome 92.0.4515.131;nm_1;45;21;888.6999999880791;S;TRUE;S;NM;SS;pair;coda;puss;FALSE;3.12;38.76511023;0;5439;ʊ;433.7419937400706;1025.6692679574835;0.2;1;No;No;55;female;Other (please specify);Armenia;MA/MSc;prefer not to say;7;1;7;4;5;2;6
4425379;computer;Chrome 92.0.4515.131;nm_1;28;22;1107.800000011921;F;TRUE;F;NM;FF;pair;onset;foal;TRUE;3.15;28.57906601;1;9802;əʊ;452.4908077590797;806.181080281329;0.2;1;No;No;55;female;Other (please specify);Armenia;MA/MSc;prefer not to say;7;1;7;4;5;2;6
4425379;computer;Chrome 92.0.4515.131;nm_1;24;23;1377.300000011921;F;TRUE;F;NM;FF;pair;coda;reef;TRUE;3.79;29.65935414;1;6900;i:;350.4359996049278;1973.3230597501824;0.2;1;No;No;55;female;Other (please specify);Armenia;MA/MSc;prefer not to say;7;1;7;4;5;2;6
4425379;computer;Chrome 92.0.4515.131;nm_1;54;24;947.9000000059604;TH;TRUE;TH;NM;TH;pair;coda;ruth;TRUE;4.39;29.52085089;1;3193;u:;356.2940484527308;1278.746062263053;0.2;1;No;No;55;female;Other (please specify);Armenia;MA/MSc;prefer not to say;7;1;7;4;5;2;6
4425379;computer;Chrome 92.0.4515.131;nm_1;48;28;1020.0999999940396;S;TRUE;S;NM;SS;pair;onset;sore;FALSE;4.06;44.26134749;0;5943;ɔ:;437.5607903939694;1155.5882277347737;0.2;1;No;No;55;female;Other (please specify);Armenia;MA/MSc;prefer not to say;7;1;7;4;5;2;6
4425379;computer;Chrome 92.0.4515.131;nm_1;31;29;1603.7000000178814;SH;TRUE;SH;NM;SH;pair;coda;ash;FALSE;4.19;35.42637673;0;3533;a;614.3227347989738;1500.7920108495807;0.2;1;No;No;55;female;Other (please specify);Armenia;MA/MSc;prefer not to say;7;1;7;4;5;2;6
4425379;computer;Chrome 92.0.4515.131;nm_1;58;31;968;TH;TRUE;TH;NM;TH;pair;onset;thin;TRUE;4.48;30.14064943;2;2954;ɪ;424.2859030964207;1971.0932396265157;0.2;1;No;No;55;female;Other (please specify);Armenia;MA/MSc;prefer not to say;7;1;7;4;5;2;6
4425379;computer;Chrome 92.0.4515.131;nm_1;43;32;853.7999999821186;S;TRUE;S;NM;SS;pair;coda;mess;FALSE;4.79;36.17035307;0;5457;ɛ;628.444388543489;1653.820775737603;0.2;1;No;No;55;female;Other (please specify);Armenia;MA/MSc;prefer not to say;7;1;7;4;5;2;6
4425379;computer;Chrome 92.0.4515.131;nm_1;38;34;1573.300000011921;SH;TRUE;SH;NM;SH;pair;onset;shore;FALSE;4.12;37.97554534;0;4134;ɔ:;466.6179707694524;1175.1149784517122;0.2;1;No;No;55;female;Other (please specify);Armenia;MA/MSc;prefer not to say;7;1;7;4;5;2;6
4425379;computer;Chrome 92.0.4515.131;nm_1;41;35;981.2000000178814;S;TRUE;S;NM;SS;pair;coda;ass;FALSE;4.09;39.03014753;0;5034;a;718.4349765510347;1476.9724719998735;0.2;1;No;No;55;female;Other (please specify);Armenia;MA/MSc;prefer not to say;7;1;7;4;5;2;6
4425379;computer;Chrome 92.0.4515.131;nm_1;46;36;1492.5;S;TRUE;S;NM;SS;pair;onset;sigh;FALSE;3.66;41.37901249;0;5979;aɪ;509.30414504772887;1388.106480031303;0.2;1;No;No;55;female;Other (please specify);Armenia;MA/MSc;prefer not to say;7;1;7;4;5;2;6
4425379;computer;Chrome 92.0.4515.131;nm_1;47;37;1040.7000000178814;S;TRUE;S;NM;SS;pair;onset;sin;FALSE;3.96;43.9163708;0;5970;ɪ;416.70711900247017;1881.87631709883;0.2;1;No;No;55;female;Other (please specify);Armenia;MA/MSc;prefer not to say;7;1;7;4;5;2;6
4425379;computer;Chrome 92.0.4515.131;nm_1;56;38;960.5;TH;TRUE;TH;NM;TH;pair;onset;thaw;TRUE;3.27;28.96203439;2;8045;ɔ:;435.1453476697292;808.8805808693594;0.2;1;No;No;55;female;Other (please specify);Armenia;MA/MSc;prefer not to say;7;1;7;4;5;2;6
4425379;computer;Chrome 92.0.4515.131;nm_1;42;40;964.5;S;TRUE;S;NM;SS;pair;coda;lease;FALSE;3.84;39.49037225;0;5490;i:;287.40550444881274;2354.793065190407;0.2;1;No;No;55;female;Other (please specify);Armenia;MA/MSc;prefer not to say;7;1;7;4;5;2;6
4425379;computer;Chrome 92.0.4515.131;nm_1;44;42;788.7000000178814;S;TRUE;S;NM;SS;pair;coda;plus;FALSE;4.78;36.53544495;0;5201;ʌ;637.2470101127309;1202.1883602585203;0.2;1;No;No;55;female;Other (please specify);Armenia;MA/MSc;prefer not to say;7;1;7;4;5;2;6
4425379;computer;Chrome 92.0.4515.131;nm_1;30;43;941.8000000119208;F;TRUE;F;NM;FF;pair;onset;four;TRUE;5.67;34.37218612;1;9416;ɔ:;452.2742670429064;908.1617544348076;0.2;1;No;No;55;female;Other (please specify);Armenia;MA/MSc;prefer not to say;7;1;7;4;5;2;6
4425379;computer;Chrome 92.0.4515.131;nm_1;55;44;648.1000000238419;TH;TRUE;TH;NM;TH;pair;coda;wreath;TRUE;3.28;26.84374713;2;6030;i:;349.13545342914;2016.8549233676465;0.2;1;No;No;55;female;Other (please specify);Armenia;MA/MSc;prefer not to say;7;1;7;4;5;2;6
4425379;computer;Chrome 92.0.4515.131;nm_1;37;45;820.7999999821186;SH;TRUE;SH;NM;SH;pair;onset;shoal;FALSE;3.04;37.64432653;0;3948;əʊ;500.6312383937159;1031.0206693781254;0.2;1;No;No;55;female;Other (please specify);Armenia;MA/MSc;prefer not to say;7;1;7;4;5;2;6
4425379;computer;Chrome 92.0.4515.131;nm_1;26;48;929.2999999821186;F;TRUE;F;NM;FF;pair;onset;fie;TRUE;2.47;30.77713035;1;8472;aɪ;498.69053418185376;1402.6273181156027;0.2;1;No;No;55;female;Other (please specify);Armenia;MA/MSc;prefer not to say;7;1;7;4;5;2;6
4425379;computer;Chrome 92.0.4515.131;nm_1;40;50;812.7999999821186;SH;TRUE;SH;NM;SH;pair;onset;shy;FALSE;4.27;39.50228141;0;3622;ʌɪ;633.998539992286;1682.0075151606634;0.2;1;No;No;55;female;Other (please specify);Armenia;MA/MSc;prefer not to say;7;1;7;4;5;2;6
4425379;computer;Chrome 92.0.4515.131;nm_1;22;52;1805;F;TRUE;F;NM;FF;pair;coda;loaf;TRUE;3.77;29.03169428;1;6083;əʊ;450.0518968001741;1137.85837798808;0.2;1;No;No;55;female;Other (please specify);Armenia;MA/MSc;prefer not to say;7;1;7;4;5;2;6
4425379;computer;Chrome 92.0.4515.131;nm_1;33;53;943.3000000119208;SH;TRUE;SH;NM;SH;pair;coda;mesh;FALSE;3.27;33.56798697;0;3601;ɛ;558.9508597606649;1699.9650124253706;0.2;1;No;No;55;female;Other (please specify);Armenia;MA/MSc;prefer not to say;7;1;7;4;5;2;6
4425379;computer;Chrome 92.0.4515.131;nm_1;60;54;1030;TH;TRUE;TH;NM;TH;pair;onset;thought;TRUE;5.84;30.03527609;2;7602;ɔ:;454.5535158131208;1126.436300020404;0.2;1;No;No;55;female;Other (please specify);Armenia;MA/MSc;prefer not to say;7;1;7;4;5;2;6
4425379;computer;Chrome 92.0.4515.131;nm_1;23;55;1660.199999988079;F;TRUE;F;NM;FF;pair;coda;oaf;TRUE;2.7;27.98698369;1;6466;əʊ;472.57339295927466;1180.0522494371749;0.2;1;No;No;55;female;Other (please specify);Armenia;MA/MSc;prefer not to say;7;1;7;4;5;2;6
4425379;computer;Chrome 92.0.4515.131;nm_1;49;57;865.4000000059605;S;TRUE;S;NM;SS;pair;onset;sought;FALSE;4.13;42.84970627;0;5753;ɔ:;449.13357223033415;1000.69297730879;0.2;1;No;No;55;female;Other (please specify);Armenia;MA/MSc;prefer not to say;7;1;7;4;5;2;6
4425379;computer;Chrome 92.0.4515.131;nm_1;34;59;872.9000000059605;SH;TRUE;SH;NM;SH;pair;coda;plush;FALSE;2.98;33.82094552;0;4158;ʌ;590.105107191927;1053.0985381501737;0.2;1;No;No;55;female;Other (please specify);Armenia;MA/MSc;prefer not to say;7;1;7;4;5;2;6
4425379;computer;Chrome 92.0.4515.131;nm_1;53;60;1030.5;TH;TRUE;TH;NM;TH;pair;coda;oath;TRUE;3.54;28.61263962;1;5905;əʊ;462.9541289738834;1188.000083415647;0.2;1;No;No;55;female;Other (please specify);Armenia;MA/MSc;prefer not to say;7;1;7;4;5;2;6
4429980;computer;Edge 92.0.902.62;nm_1;29;2;1815.0999999046328;F;TRUE;F;NM;FF;pair;onset;fought;TRUE;4.47;34.6954365;1;8605;ɔ:;448.2673753038556;861.6077780914028;0.4;1;No;No;24;female;Other (please specify);China;BA/BSc;prefer not to say;7;4;3;7;7;1;5
4429980;computer;Edge 92.0.902.62;nm_1;36;3;1212.9000000953674;SH;TRUE;SH;NM;SH;pair;onset;shin;FALSE;3.3;38.63219732;0;3542;ɪ;428.0573131118717;2012.7319368425408;0.4;1;No;No;24;female;Other (please specify);China;BA/BSc;prefer not to say;7;4;3;7;7;1;5
4429980;computer;Edge 92.0.902.62;nm_1;46;5;746.7000002861023;S;TRUE;S;NM;SS;pair;onset;sigh;FALSE;3.66;41.37901249;0;5979;aɪ;509.30414504772887;1388.106480031303;0.4;1;No;No;24;female;Other (please specify);China;BA/BSc;prefer not to say;7;4;3;7;7;1;5
4429980;computer;Edge 92.0.902.62;nm_1;43;6;802.0999999046326;S;TRUE;S;NM;SS;pair;coda;mess;FALSE;4.79;36.17035307;0;5457;ɛ;628.444388543489;1653.820775737603;0.4;1;No;No;24;female;Other (please specify);China;BA/BSc;prefer not to say;7;4;3;7;7;1;5
4429980;computer;Edge 92.0.902.62;nm_1;53;7;882.0999999046326;TH;TRUE;TH;NM;TH;pair;coda;oath;TRUE;3.54;28.61263962;1;5905;əʊ;462.9541289738834;1188.000083415647;0.4;1;No;No;24;female;Other (please specify);China;BA/BSc;prefer not to say;7;4;3;7;7;1;5
4429980;computer;Edge 92.0.902.62;nm_1;31;8;1180.4000000953674;SH;TRUE;SH;NM;SH;pair;coda;ash;FALSE;4.19;35.42637673;0;3533;a;614.3227347989738;1500.7920108495807;0.4;1;No;No;24;female;Other (please specify);China;BA/BSc;prefer not to say;7;4;3;7;7;1;5
4429980;computer;Edge 92.0.902.62;nm_1;50;10;1574.1999998092651;S;TRUE;S;NM;SS;pair;onset;soul;FALSE;4.53;40.65935899;0;5973;əʊ;488.7883811553887;837.4153882714268;0.4;1;No;No;24;female;Other (please specify);China;BA/BSc;prefer not to say;7;4;3;7;7;1;5
4429980;computer;Edge 92.0.902.62;nm_1;27;11;2358.699999809265;TH;FALSE;F;NM;FF;pair;onset;fin;TRUE;3.59;31.84145761;1;5117;ɪ;441.4452841620668;1945.6091687046203;0.4;1;No;No;24;female;Other (please specify);China;BA/BSc;prefer not to say;7;4;3;7;7;1;5
4429980;computer;Edge 92.0.902.62;nm_1;35;12;558.6999998092651;SH;TRUE;SH;NM;SH;pair;coda;push;FALSE;4.92;34.83622897;0;3617;ʊ;444.06320867077545;1052.8060205473794;0.4;1;No;No;24;female;Other (please specify);China;BA/BSc;prefer not to say;7;4;3;7;7;1;5
4429980;computer;Edge 92.0.902.62;nm_1;49;14;946.9000000953674;S;TRUE;S;NM;SS;pair;onset;sought;FALSE;4.13;42.84970627;0;5753;ɔ:;449.13357223033415;1000.69297730879;0.4;1;No;No;24;female;Other (please specify);China;BA/BSc;prefer not to say;7;4;3;7;7;1;5
